Sport,Team,Product ID,Product Name,Product Price,Brand Name,Product URL
NBA,denver-nuggets,2461586,Denver Nuggets Personalized Small Gift Basket - White,100.00,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-personalized-small-gift-basket-white/o-5769+t-47580660+p-8004846121+z-8-948597658
NBA,denver-nuggets,3988171,Denver Nuggets Infant Personalized Robe - Navy,59.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-personalized-robe-navy/o-1347+t-70038448+p-47545353218+z-9-2844994624
NBA,denver-nuggets,3340415,Denver Nuggets Children's Personalized Rocking Chair - Navy,109.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-childrens-personalized-rocking-chair-navy/o-2425+t-69360693+p-25924899631+z-9-1026299107
NBA,denver-nuggets,3256578,Denver Nuggets Personalized Baby Blanket - White,49.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-personalized-baby-blanket-white/o-1314+t-47476282+p-58355051682+z-9-3515192945
NBA,denver-nuggets,3072183,Denver Nuggets Infant Personalized Bib - Navy,29.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-personalized-bib-navy/o-3570+t-14695137+p-14992935454+z-9-2073633123
NBA,denver-nuggets,2461180,Denver Nuggets Newborn & Infant Personalized Large Gift Basket - White,238.00,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-newborn-and-infant-personalized-large-gift-basket-white/o-1347+t-70141748+p-9159392551+z-8-879835195
NBA,denver-nuggets,2461460,Denver Nuggets Infant Personalized Burp Cloth - White,19.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-personalized-burp-cloth-white/o-1370+t-81582860+p-1359172145+z-8-2864362129
NBA,denver-nuggets,3072306,Denver Nuggets Infant Personalized Blanket - Navy,48.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-personalized-blanket-navy/o-3536+t-36145126+p-36111868639+z-9-4187112021
NBA,denver-nuggets,2460961,Denver Nuggets Newborn & Infant Personalized Bib - White,22.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-newborn-and-infant-personalized-bib-white/o-4625+t-25700659+p-68713944383+z-9-454019413
NBA,denver-nuggets,2461273,Denver Nuggets Newborn & Infant Personalized Medium Gift Basket - White,170.00,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-newborn-and-infant-personalized-medium-gift-basket-white/o-1381+t-25361759+p-46266278355+z-9-1548770248
NBA,denver-nuggets,4031331,Denver Nuggets Infant Personalized Burp Cloth 3-Pack - White,64.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-personalized-burp-cloth-3-pack-white/o-4603+t-36251748+p-59994756734+z-9-1599262760
NBA,denver-nuggets,4031393,Denver Nuggets Infant Personalized Burp Cloth 6-Pack - White,99.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-personalized-burp-cloth-6-pack-white/o-3525+t-92259515+p-26884712612+z-9-3583853099
NBA,denver-nuggets,2461366,Denver Nuggets Infant Personalized Hooded Towel & Mitt Set - White,44.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-personalized-hooded-towel-and-mitt-set-white/o-2425+t-36705115+p-24155123589+z-9-2741796764
